Date,Open,High,Low,Close,Adj Close,Volume
2021-11-03,30.010000,30.500000,29.879999,30.400000,30.400000,3473800
2021-11-04,30.350000,30.943001,29.750000,30.450001,30.450001,8256800
2021-11-05,29.920000,30.518000,29.760000,29.930000,29.930000,5184800
2021-11-08,29.580000,30.459999,29.580000,30.190001,30.190001,4225000
2021-11-09,30.100000,30.254999,29.320000,29.700001,29.700001,6283800
2021-11-10,29.549999,30.020000,29.320000,29.860001,29.860001,7952400
2021-11-11,30.160000,30.379999,28.415001,29.190001,29.190001,10745600
2021-11-12,27.809999,28.049999,26.430000,26.580000,26.580000,15498100
2021-11-15,26.719999,28.260000,26.580000,28.150000,28.150000,7563300
2021-11-16,28.090000,30.030001,28.080000,29.790001,29.790001,12848600
2021-11-17,29.650000,29.670000,28.330000,28.340000,28.340000,6524300
2021-11-18,28.360001,28.360001,27.350000,27.420000,27.420000,5221200
2021-11-19,27.469999,28.010000,27.120001,27.160000,27.160000,6262900
2021-11-22,27.500000,27.590000,26.059999,26.510000,26.510000,4956100
2021-11-23,26.570000,26.600000,25.379999,25.690001,25.690001,5868900
2021-11-24,25.420000,26.780001,25.250000,26.780001,26.780001,5131900
2021-11-26,26.629999,27.799999,26.520000,27.389999,27.389999,3902100
2021-11-29,27.360001,27.389999,26.280001,26.950001,26.950001,6611600
2021-11-30,26.500000,27.059999,25.680000,26.500000,26.500000,10151200
2021-12-01,26.650000,27.260000,26.000000,26.000000,26.000000,8738900
2021-12-02,25.940001,26.190001,25.059999,26.150000,26.150000,9392600
2021-12-03,26.120001,26.740000,25.980000,26.549999,26.549999,10389900
2021-12-06,26.049999,26.070000,25.500000,26.070000,26.070000,9687800
2021-12-07,26.250000,27.870001,26.240000,27.360001,27.360001,7268900
2021-12-08,27.370001,28.150000,26.889999,28.049999,28.049999,4503800
2021-12-09,28.049999,28.420000,27.350000,27.520000,27.520000,4535600
2021-12-10,27.360001,27.360001,26.549999,26.760000,26.760000,4811700
2021-12-13,26.760000,27.285000,26.250000,27.240000,27.240000,5347600
2021-12-14,27.080000,27.780001,26.650000,27.360001,27.360001,6587300
2021-12-15,26.889999,27.120001,25.740000,26.820000,26.820000,17396700
2021-12-16,26.950001,27.250000,26.754999,26.969999,26.969999,6370000
2021-12-17,26.730000,29.264999,26.570000,29.150000,29.150000,15053600
2021-12-20,28.469999,28.778000,28.129999,28.170000,28.170000,5287700
2021-12-21,28.580000,30.010000,28.400000,29.990000,29.990000,7887700
2021-12-22,29.799999,30.580000,28.889999,29.490000,29.490000,9666600
2021-12-23,29.469999,30.510000,29.455000,30.230000,30.230000,5980700
2021-12-27,30.000000,30.650000,29.410000,29.420000,29.420000,4822900
2021-12-28,29.400000,29.930000,29.030001,29.520000,29.520000,5116400
2021-12-29,29.650000,29.850000,28.879999,28.930000,28.930000,4379800
2021-12-30,28.750000,30.090000,28.719999,29.580000,29.580000,4143800
2021-12-31,29.660000,30.225000,29.340000,29.379999,29.379999,3890800
2022-01-03,29.650000,29.650000,28.410000,28.719999,28.719999,4278100
2022-01-04,28.570000,28.700001,26.379999,26.410000,26.410000,11873200
2022-01-05,26.700001,26.816999,25.389999,25.610001,25.610001,9257300
2022-01-06,25.510000,25.889999,24.510000,25.660000,25.660000,7126900
2022-01-07,25.629999,26.295000,25.549999,25.969999,25.969999,6481700
2022-01-10,25.559999,25.629999,22.879999,24.120001,24.120001,16072900
2022-01-11,23.879999,25.094999,23.879999,25.049999,25.049999,7363900
2022-01-12,25.135000,25.480000,23.379999,23.440001,23.440001,10391600
2022-01-13,23.490000,23.559999,22.275000,22.420000,22.420000,10094100
2022-01-14,22.139999,22.330000,20.709999,21.209999,21.209999,14656700
2022-01-18,20.799999,21.379999,20.190001,20.610001,20.610001,9832000
2022-01-19,20.700001,21.360001,20.490000,20.490000,20.490000,10710700
2022-01-20,21.000000,21.030001,19.955000,19.990000,19.990000,11526800
2022-01-21,19.900000,19.940001,18.070000,18.100000,18.100000,11919100
2022-01-24,16.875000,18.379999,16.610001,18.350000,18.350000,17235800
2022-01-25,17.879999,18.770000,17.809999,18.740000,18.740000,13587500
2022-01-26,19.049999,19.219999,18.580000,18.850000,18.850000,15881300
2022-01-27,18.900000,19.200001,18.610001,18.990000,18.990000,15846600
2022-01-28,18.900000,19.160000,18.110001,18.920000,18.920000,14162100
2022-01-31,19.290001,20.830000,19.219999,20.820000,20.820000,10983100
2022-02-01,20.530001,21.340000,20.450001,21.299999,21.299999,11573500
2022-02-02,21.500000,21.500000,20.260000,21.030001,21.030001,10301900
2022-02-03,20.400000,20.535999,19.959999,19.990000,19.990000,8976100
2022-02-04,20.240000,20.920000,19.760000,20.840000,20.840000,7153400
2022-02-07,20.879999,21.340000,20.584999,20.900000,20.900000,7537800
2022-02-08,20.980000,21.600000,20.870001,21.549999,21.549999,4712500
2022-02-09,21.879999,22.530001,21.820000,22.500000,22.500000,5428500
2022-02-10,21.875000,23.350000,21.799999,23.190001,23.190001,12782100
2022-02-11,22.780001,23.594999,22.405001,22.549999,22.549999,10404800
2022-02-14,22.209999,23.090000,21.959999,22.860001,22.860001,5393000
2022-02-15,23.299999,23.700001,23.021999,23.680000,23.680000,4981500
2022-02-16,23.480000,23.500000,22.760000,23.139999,23.139999,7222600
2022-02-17,23.370001,23.750000,23.120001,23.270000,23.270000,6600700
2022-02-18,23.280001,23.400000,22.670000,22.990000,22.990000,12975800
2022-02-22,22.450001,22.790001,21.090000,21.930000,21.930000,16962600
2022-02-23,22.000000,23.360001,22.000000,22.639999,22.639999,12311700
2022-02-24,21.299999,23.969999,21.250000,23.639999,23.639999,13316400
2022-02-25,23.180000,25.004999,23.180000,25.000000,25.000000,13532400
2022-02-28,24.920000,26.735001,24.660000,26.520000,26.520000,14578200
2022-03-01,26.440001,27.120001,25.270000,25.459999,25.459999,10973700
2022-03-02,25.730000,25.730000,24.764999,25.410000,25.410000,8348800
2022-03-03,25.100000,26.559999,23.650000,25.469999,25.469999,16151300
2022-03-04,24.799999,24.959999,20.940001,21.100000,21.100000,18254800
2022-03-07,21.100000,21.230000,19.139999,19.719999,19.719999,12657200
2022-03-08,19.530001,20.889999,18.660000,20.540001,20.540001,10024000
2022-03-09,21.900000,23.355000,21.320000,22.700001,22.700001,10945200
2022-03-10,19.910000,20.000000,17.820000,18.940001,18.940001,32862600
2022-03-11,19.330000,19.490000,17.190001,17.420000,17.420000,18911500
2022-03-14,17.040001,17.488001,15.920000,16.120001,16.120001,17621600
2022-03-15,16.070000,16.959999,15.275000,15.450000,15.450000,30197600
2022-03-16,16.000000,18.120001,15.820000,18.090000,18.090000,40631500
2022-03-17,17.680000,19.245001,17.400000,19.200001,19.200001,19894800
2022-03-18,18.629999,19.920000,18.490000,19.240000,19.240000,16537600
2022-03-21,18.969999,19.660000,18.209999,18.850000,18.850000,9306800
2022-03-22,19.250000,20.030001,19.170000,19.700001,19.700001,9879100
2022-03-23,19.639999,20.510000,19.020000,19.840000,19.840000,6946200
2022-03-24,19.754999,20.000000,18.690001,18.920000,18.920000,9332300
2022-03-25,18.750000,18.795000,17.240000,17.700001,17.700001,17566900
2022-03-28,17.990000,18.490000,17.365000,17.750000,17.750000,8597300
2022-03-29,18.150000,19.145000,18.010000,18.980000,18.980000,10068300
2022-03-30,18.520000,19.170000,18.320000,18.709999,18.709999,6165900
2022-03-31,18.820000,18.830000,17.650000,17.680000,17.680000,5296200
2022-04-01,18.120001,18.830000,17.840000,18.370001,18.370001,5107800
2022-04-04,18.700001,19.500000,18.549999,18.940001,18.940001,6712300
2022-04-05,18.900000,18.900000,17.709999,18.309999,18.309999,7981500
2022-04-06,18.000000,18.565001,17.860001,18.530001,18.530001,8283700
2022-04-07,18.420000,18.760000,17.174999,17.750000,17.750000,6828200
2022-04-08,18.000000,18.475000,17.670000,17.790001,17.790001,6218900
2022-04-11,17.450001,17.900000,16.969000,17.240000,17.240000,4717500
2022-04-12,17.530001,17.879999,16.920000,16.959999,16.959999,5677300
2022-04-13,16.990000,17.510000,16.790001,17.320000,17.320000,4618900
2022-04-14,17.219999,17.350000,16.740000,16.879999,16.879999,4087600
2022-04-18,16.760000,16.790001,16.090000,16.420000,16.420000,4579100
2022-04-19,16.219999,16.990000,16.170000,16.809999,16.809999,3557700
2022-04-20,16.629999,16.690001,15.790000,15.820000,15.820000,8068900
2022-04-21,15.920000,16.170000,14.420000,14.430000,14.430000,11575000
2022-04-22,14.600000,14.900000,13.992000,14.070000,14.070000,7665000
2022-04-25,14.070000,14.460000,13.960000,14.260000,14.260000,8541400
2022-04-26,14.180000,14.285000,13.150000,13.190000,13.190000,8257600
2022-04-27,13.160000,13.745000,13.055000,13.120000,13.120000,9938800
2022-04-28,13.330000,13.745000,13.015000,13.630000,13.630000,6285600
2022-04-29,13.720000,14.150000,12.820000,12.870000,12.870000,7750300
2022-05-02,12.900000,13.920000,12.750000,13.900000,13.900000,7758400
2022-05-03,13.620000,14.160000,13.370000,13.530000,13.530000,5911200
2022-05-04,13.350000,13.390000,12.340000,13.370000,13.370000,15004700
2022-05-05,12.940000,12.980000,11.910000,11.990000,11.990000,11488600
2022-05-06,12.150000,13.000000,11.590000,12.040000,12.040000,16471900
2022-05-09,11.600000,11.720000,9.080000,9.350000,9.350000,23036000
2022-05-10,10.060000,10.790000,10.020000,10.580000,10.580000,25170400
2022-05-11,10.450000,10.840000,8.980000,9.670000,9.670000,30434800
2022-05-12,10.990000,13.300000,9.860000,11.460000,11.460000,43279800
2022-05-13,12.040000,13.650000,12.010000,13.340000,13.340000,30865400
2022-05-16,13.070000,13.390000,12.570000,12.630000,12.630000,15179900
2022-05-17,12.970000,13.447000,12.445000,13.170000,13.170000,10307800
2022-05-18,12.870000,14.300000,12.660000,13.060000,13.060000,14158000
2022-05-19,12.990000,13.670000,12.690000,12.950000,12.950000,10350400
2022-05-20,13.410000,13.500000,12.460000,13.000000,13.000000,11750100
2022-05-23,12.800000,13.800000,12.680000,13.800000,13.800000,12548300
2022-05-24,13.390000,13.571000,12.630000,12.890000,12.890000,10865300
2022-05-25,12.930000,13.560000,12.860000,13.400000,13.400000,8858200
2022-05-26,13.360000,13.925000,13.260000,13.350000,13.350000,10399100
2022-05-27,13.490000,13.850000,13.000000,13.410000,13.410000,12056700
2022-05-31,13.580000,14.040000,13.420000,13.510000,13.510000,7477700
2022-06-01,13.620000,14.020000,12.810000,12.900000,12.900000,7101200
2022-06-02,12.850000,13.355000,12.745000,13.180000,13.180000,7429900
2022-06-03,12.960000,12.960000,12.200000,12.640000,12.640000,8640300
2022-06-06,12.990000,13.145000,12.605000,12.790000,12.790000,6036600
2022-06-07,12.510000,12.570000,12.010000,12.160000,12.160000,11478500
2022-06-08,12.200000,13.035000,12.140000,12.950000,12.950000,8166100
2022-06-09,12.850000,13.090000,12.250000,12.320000,12.320000,4613500
2022-06-10,12.100000,12.180000,11.460000,11.500000,11.500000,8176300
2022-06-13,11.000000,11.140000,10.510000,10.720000,10.720000,8068200
2022-06-14,11.050000,11.405000,10.750000,11.140000,11.140000,6213100
2022-06-15,11.200000,11.988000,11.190000,11.690000,11.690000,8881600
2022-06-16,11.160000,11.640000,11.080000,11.510000,11.510000,5512400
2022-06-17,11.700000,11.995000,11.550000,11.970000,11.970000,6064500
2022-06-21,12.060000,12.890000,11.950000,12.360000,12.360000,7402500
2022-06-22,12.080000,12.375000,11.790000,11.800000,11.800000,8353400
2022-06-23,11.980000,12.485000,11.830000,12.460000,12.460000,8067300
2022-06-24,12.610000,12.995000,12.460000,12.910000,12.910000,6256100
2022-06-27,13.020000,13.080000,12.575000,12.790000,12.790000,4909300
2022-06-28,12.830000,13.280000,12.690000,12.700000,12.700000,7287400
2022-06-29,12.780000,13.390000,12.620000,12.980000,12.980000,8423500
2022-06-30,12.760000,12.870000,12.240000,12.750000,12.750000,8715000
2022-07-01,13.120000,15.070000,13.080000,15.040000,15.040000,26244400
2022-07-05,14.650000,16.100000,14.070000,16.080000,16.080000,17748500
2022-07-06,16.200001,16.469999,15.670000,15.940000,15.940000,17182900
2022-07-07,16.250000,16.350000,15.695000,16.200001,16.200001,8445900
2022-07-08,15.860000,16.010000,15.440000,15.620000,15.620000,6010300
2022-07-11,15.330000,15.510000,14.765000,14.780000,14.780000,8650400
2022-07-12,14.610000,15.130000,14.470000,14.990000,14.990000,6985000
2022-07-13,14.400000,15.236000,14.210000,14.680000,14.680000,8574500
2022-07-14,14.660000,14.680000,14.080000,14.250000,14.250000,5201800
2022-07-15,14.900000,15.870000,14.700000,15.800000,15.800000,9103900
2022-07-18,15.940000,16.799999,15.800000,16.650000,16.650000,10784600
2022-07-19,16.860001,18.014999,16.709999,18.000000,18.000000,15074400
2022-07-20,18.030001,19.139999,17.969999,18.879999,18.879999,18755000
2022-07-21,18.990000,19.235001,18.639999,18.990000,18.990000,6799900
2022-07-22,18.780001,18.879999,17.459999,17.639999,17.639999,9493200
2022-07-25,17.799999,18.000000,17.280001,17.770000,17.770000,5103800
2022-07-26,17.450001,17.620001,17.139999,17.309999,17.309999,4772400
2022-07-27,17.730000,17.865000,16.840000,17.059999,17.059999,6299400
2022-07-28,16.990000,17.250000,16.250000,16.969999,16.969999,4922400
2022-07-29,17.000000,17.330000,16.709999,17.290001,17.290001,6685800
2022-08-01,17.129999,18.209999,16.834999,18.180000,18.180000,7210500
2022-08-02,17.830000,18.575001,17.760000,18.370001,18.370001,5231500
